anyo,alumno,curso,contenido,evaluacion,nota_numerica
2024_25,a0624e75511820adb649d6c7c1d5d7c9ba828cfdcddb5587b3f9eff624ba3097,3162075411,028502,1,8
2024_25,a0624e75511820adb649d6c7c1d5d7c9ba828cfdcddb5587b3f9eff624ba3097,3162075411,028502,2,9
2024_25,a0624e75511820adb649d6c7c1d5d7c9ba828cfdcddb5587b3f9eff624ba3097,3162075411,028502,FI,8
2024_25,a0624e75511820adb649d6c7c1d5d7c9ba828cfdcddb5587b3f9eff624ba3097,3162075411,028503,1,8
2024_25,a0624e75511820adb649d6c7c1d5d7c9ba828cfdcddb5587b3f9eff624ba3097,3162075411,028503,2,8
2024_25,a0624e75511820adb649d6c7c1d5d7c9ba828cfdcddb5587b3f9eff624ba3097,3162075411,028503,FI,8
2024_25,a0624e75511820adb649d6c7c1d5d7c9ba828cfdcddb5587b3f9eff624ba3097,3162075411,028504,1,9
2024_25,a0624e75511820adb649d6c7c1d5d7c9ba828cfdcddb5587b3f9eff624ba3097,3162075411,028504,2,10
2024_25,a0624e75511820adb649d6c7c1d5d7c9ba828cfdcddb5587b3f9eff624ba3097,3162075411,028504,FI,9
2024_25,a0624e75511820adb649d6c7c1d5d7c9ba828cfdcddb5587b3f9eff624ba3097,3162075411,028505,1,9
2024_25,a0624e75511820adb649d6c7c1d5d7c9ba828cfdcddb5587b3f9eff624ba3097,3162075411,028505,2,9
2024_25,a0624e75511820adb649d6c7c1d5d7c9ba828cfdcddb5587b3f9eff624ba3097,3162075411,028505,FI,9
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028001,1,8
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028001,2,8
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028001,FI,8
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028100,1,10
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028100,2,10
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028100,FI,10
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028501,1,7
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028501,2,6
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028501,FI,8
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028502,1,9
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028502,2,10
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028502,FI,9
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028503,1,9
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028503,2,10
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028503,FI,9
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028504,1,7
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028504,2,3
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028504,FI,9
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028505,1,7
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028505,2,4
2024_25,a0b3d5257442b816e5850dfefc0f1ee9e1319698a9e2dc3a9ac2e8cdcc958274,3162075411,028505,FI,7
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0179,1,7
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0179,2,9
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0179,FI,8
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0647,1,7
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0647,2,6
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0647,FI,6
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0648,1,8
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0648,2,9
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0648,FI,8
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0649,1,9
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0649,2,6
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0649,FI,7
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0650,1,9
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0650,2,7
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0650,FI,8
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0651,1,6
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0651,2,7
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0651,FI,7
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0657p,1,7
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0657p,2,8
2024_25,a0b9c9829a84d99c518e32510e87a1b9419681887b4e52bb3e040d111538cd9f,3228404816,0657p,FI,7
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0156,1,9
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0156,2,9
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0156,FI,9
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0437,1,8
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0437,2,8
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0437,FI,8
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0438,1,9
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0438,2,10
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0438,FI,10
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0439,1,10
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0439,2,9
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0439,FI,10
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0440,1,9
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0440,2,10
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0440,FI,9
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0441,1,10
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0441,2,10
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,0441,FI,10
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,1709,1,10
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,1709,2,9
2024_25,a10c7519c10305dc5ddfb23ad2e20dd5ff792007e3ee8bb116aa3f907156de86,3228379385,1709,FI,9
2024_25,a136946070efe2a3254d3fd07510519f0b8c5101fb33c87219ff577262603366,3228415772,0179,1,10
2024_25,a136946070efe2a3254d3fd07510519f0b8c5101fb33c87219ff577262603366,3228415772,1367,1,8
2024_25,a136946070efe2a3254d3fd07510519f0b8c5101fb33c87219ff577262603366,3228415772,1368,1,8
2024_25,a136946070efe2a3254d3fd07510519f0b8c5101fb33c87219ff577262603366,3228415772,1369,1,6
2024_25,a136946070efe2a3254d3fd07510519f0b8c5101fb33c87219ff577262603366,3228415772,1370,1,6
2024_25,a136946070efe2a3254d3fd07510519f0b8c5101fb33c87219ff577262603366,3228415772,1375p,1,10
2024_25,a136946070efe2a3254d3fd07510519f0b8c5101fb33c87219ff577262603366,3228415772,1709,1,7
2024_25,a13972fb2dadd868d5518e02d59293291193d3f18d03fb18a5c5cd0e20849429,3162077551,0822,1,9
2024_25,a13972fb2dadd868d5518e02d59293291193d3f18d03fb18a5c5cd0e20849429,3162077551,0822,FI,8
2024_25,a13972fb2dadd868d5518e02d59293291193d3f18d03fb18a5c5cd0e20849429,3162077551,0823,1,8
2024_25,a13972fb2dadd868d5518e02d59293291193d3f18d03fb18a5c5cd0e20849429,3162077551,0823,FI,8
2024_25,a13972fb2dadd868d5518e02d59293291193d3f18d03fb18a5c5cd0e20849429,3162077551,0824,1,8
2024_25,a13972fb2dadd868d5518e02d59293291193d3f18d03fb18a5c5cd0e20849429,3162077551,0824,FI,8
2024_25,a13972fb2dadd868d5518e02d59293291193d3f18d03fb18a5c5cd0e20849429,3162077551,0825,1,8
2024_25,a13972fb2dadd868d5518e02d59293291193d3f18d03fb18a5c5cd0e20849429,3162077551,0825,FI,8
2024_25,a13972fb2dadd868d5518e02d59293291193d3f18d03fb18a5c5cd0e20849429,3162077551,0826,1,7
2024_25,a13972fb2dadd868d5518e02d59293291193d3f18d03fb18a5c5cd0e20849429,3162077551,0826,FI,7
2024_25,a13972fb2dadd868d5518e02d59293291193d3f18d03fb18a5c5cd0e20849429,3162077551,0827,1,7
2024_25,a13972fb2dadd868d5518e02d59293291193d3f18d03fb18a5c5cd0e20849429,3162077551,0827,FI,7
2024_25,a13972fb2dadd868d5518e02d59293291193d3f18d03fb18a5c5cd0e20849429,3162077551,0830,FI,0
2024_25,a13972fb2dadd868d5518e02d59293291193d3f18d03fb18a5c5cd0e20849429,3162077551,CV0010,FI,10
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0171,1,9
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0171,2,9
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0171,FI,9
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0172,1,8
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0172,2,9
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0172,FI,9
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0173,1,9
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0173,2,8
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0173,FI,8
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0179,1,8
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0179,2,8
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0179,FI,8
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0383,1,10
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0383,2,9
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0383,FI,9
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0384,1,9
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0384,2,9
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0384,FI,9
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0388p,1,9
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0388p,2,8
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,0388p,FI,8
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,1709,1,7
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,1709,2,8
2024_25,a16786f726e999c32f3eeb7c8571b768f7cf4527885f12fe1cc04e108b4e4474,3228410892,1709,FI,7
2024_25,a1754d14db8e8c5717997eaa18802226f08baa7155397ed5d19ac61db5b13c5c,3162079993,0486,1,0
2024_25,a1754d14db8e8c5717997eaa18802226f08baa7155397ed5d19ac61db5b13c5c,3162079993,0489,1,7
2024_25,a1754d14db8e8c5717997eaa18802226f08baa7155397ed5d19ac61db5b13c5c,3162079993,0489,FI,8
2024_25,a1754d14db8e8c5717997eaa18802226f08baa7155397ed5d19ac61db5b13c5c,3162079993,0491,1,8
2024_25,a1754d14db8e8c5717997eaa18802226f08baa7155397ed5d19ac61db5b13c5c,3162079993,0491,FI,8
2024_25,a1754d14db8e8c5717997eaa18802226f08baa7155397ed5d19ac61db5b13c5c,3162079993,0494,1,8
2024_25,a1754d14db8e8c5717997eaa18802226f08baa7155397ed5d19ac61db5b13c5c,3162079993,0494,FI,9
2024_25,a1754d14db8e8c5717997eaa18802226f08baa7155397ed5d19ac61db5b13c5c,3162079993,CV0004,1,5
2024_25,a1754d14db8e8c5717997eaa18802226f08baa7155397ed5d19ac61db5b13c5c,3162079993,CV0004,FI,5
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0179,1,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0179,2,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0179,FI,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0647,1,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0647,2,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0647,FI,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0648,1,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0648,2,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0648,FI,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0649,1,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0649,2,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0649,FI,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0650,1,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0650,2,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0650,FI,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0651,1,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0651,2,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0651,FI,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0657p,1,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0657p,2,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,0657p,FI,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,1709,1,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,1709,2,0
2024_25,a22ca2aead96739fbe0a760b89c29ea50cfe25eed677f0cac4bfeef4408b197b,3228404816,1709,FI,0
2024_25,a28e41f3901a74cd1584c82225cafc95017f70430c82aba4dd6870132adba52a,3162076035,0175,1,6
2024_25,a28e41f3901a74cd1584c82225cafc95017f70430c82aba4dd6870132adba52a,3162076035,0175,FI,6
2024_25,a28e41f3901a74cd1584c82225cafc95017f70430c82aba4dd6870132adba52a,3162076035,0176,1,7
2024_25,a28e41f3901a74cd1584c82225cafc95017f70430c82aba4dd6870132adba52a,3162076035,0176,FI,8
2024_25,a28e41f3901a74cd1584c82225cafc95017f70430c82aba4dd6870132adba52a,3162076035,0178,1,7
2024_25,a28e41f3901a74cd1584c82225cafc95017f70430c82aba4dd6870132adba52a,3162076035,0178,FI,8
2024_25,a28e41f3901a74cd1584c82225cafc95017f70430c82aba4dd6870132adba52a,3162076035,0180,1,8
2024_25,a28e41f3901a74cd1584c82225cafc95017f70430c82aba4dd6870132adba52a,3162076035,0180,FI,7
2024_25,a28e41f3901a74cd1584c82225cafc95017f70430c82aba4dd6870132adba52a,3162076035,0184,FI,0
2024_25,a28e41f3901a74cd1584c82225cafc95017f70430c82aba4dd6870132adba52a,3162076035,CV0004,1,7
2024_25,a28e41f3901a74cd1584c82225cafc95017f70430c82aba4dd6870132adba52a,3162076035,CV0004,FI,7
2024_25,a2fbbfbc5f7466ac77433c2d6c1d898ed85f9f995ce4a1e10cd08ae50ab5a9f5,3162075411,028001,1,0
2024_25,a2fbbfbc5f7466ac77433c2d6c1d898ed85f9f995ce4a1e10cd08ae50ab5a9f5,3162075411,028100,1,0
2024_25,a2fbbfbc5f7466ac77433c2d6c1d898ed85f9f995ce4a1e10cd08ae50ab5a9f5,3162075411,028501,1,0
2024_25,a2fbbfbc5f7466ac77433c2d6c1d898ed85f9f995ce4a1e10cd08ae50ab5a9f5,3162075411,028502,1,0
2024_25,a2fbbfbc5f7466ac77433c2d6c1d898ed85f9f995ce4a1e10cd08ae50ab5a9f5,3162075411,028503,1,0
2024_25,a2fbbfbc5f7466ac77433c2d6c1d898ed85f9f995ce4a1e10cd08ae50ab5a9f5,3162075411,028504,1,0
2024_25,a2fbbfbc5f7466ac77433c2d6c1d898ed85f9f995ce4a1e10cd08ae50ab5a9f5,3162075411,028505,1,0
2024_25,a32d148f0fda12393df7bf5167f7f98947b679755a4666e359118a4a659dfd58,3162079790,0652,1,3
2024_25,a32d148f0fda12393df7bf5167f7f98947b679755a4666e359118a4a659dfd58,3162079790,0652,FI,5
2024_25,a32d148f0fda12393df7bf5167f7f98947b679755a4666e359118a4a659dfd58,3162079790,0653,1,7
2024_25,a32d148f0fda12393df7bf5167f7f98947b679755a4666e359118a4a659dfd58,3162079790,0653,FI,7
2024_25,a32d148f0fda12393df7bf5167f7f98947b679755a4666e359118a4a659dfd58,3162079790,0654,1,6
2024_25,a32d148f0fda12393df7bf5167f7f98947b679755a4666e359118a4a659dfd58,3162079790,0654,FI,6
2024_25,a32d148f0fda12393df7bf5167f7f98947b679755a4666e359118a4a659dfd58,3162079790,0655,1,4
2024_25,a32d148f0fda12393df7bf5167f7f98947b679755a4666e359118a4a659dfd58,3162079790,0655,FI,5
2024_25,a32d148f0fda12393df7bf5167f7f98947b679755a4666e359118a4a659dfd58,3162079790,0656,1,4
2024_25,a32d148f0fda12393df7bf5167f7f98947b679755a4666e359118a4a659dfd58,3162079790,0656,FI,0
2024_25,a32d148f0fda12393df7bf5167f7f98947b679755a4666e359118a4a659dfd58,3162079790,CV0004,1,4
2024_25,a32d148f0fda12393df7bf5167f7f98947b679755a4666e359118a4a659dfd58,3162079790,CV0004,FI,7
2024_25,a33745ac1a59bcdbd4f70553e589289af45f26fc047cbd5c2b4af28f3bd7b8c5,3228406545,0179,1,0
2024_25,a33745ac1a59bcdbd4f70553e589289af45f26fc047cbd5c2b4af28f3bd7b8c5,3228406545,0622,1,0
2024_25,a33745ac1a59bcdbd4f70553e589289af45f26fc047cbd5c2b4af28f3bd7b8c5,3228406545,0623,1,0
2024_25,a33745ac1a59bcdbd4f70553e589289af45f26fc047cbd5c2b4af28f3bd7b8c5,3228406545,0625,1,0
2024_25,a33745ac1a59bcdbd4f70553e589289af45f26fc047cbd5c2b4af28f3bd7b8c5,3228406545,0627,1,0
2024_25,a33745ac1a59bcdbd4f70553e589289af45f26fc047cbd5c2b4af28f3bd7b8c5,3228406545,0828p,1,0
2024_25,a33745ac1a59bcdbd4f70553e589289af45f26fc047cbd5c2b4af28f3bd7b8c5,3228406545,1709,1,0
2024_25,a33745ac1a59bcdbd4f70553e589289af45f26fc047cbd5c2b4af28f3bd7b8c5,3228406545,CV0008,1,0
2024_25,a34055c3a568b071a92fb858dc09cd09c5aea1b1b05065076384d42b3c1a7bb2,3162078584,243264,1,8
2024_25,a34055c3a568b071a92fb858dc09cd09c5aea1b1b05065076384d42b3c1a7bb2,3162078584,243264,2,9
2024_25,a34055c3a568b071a92fb858dc09cd09c5aea1b1b05065076384d42b3c1a7bb2,3162078584,243264,FI,8
2024_25,a34055c3a568b071a92fb858dc09cd09c5aea1b1b05065076384d42b3c1a7bb2,3162078584,243265,1,8
2024_25,a34055c3a568b071a92fb858dc09cd09c5aea1b1b05065076384d42b3c1a7bb2,3162078584,243265,2,9
2024_25,a34055c3a568b071a92fb858dc09cd09c5aea1b1b05065076384d42b3c1a7bb2,3162078584,243265,FI,9
2024_25,a34055c3a568b071a92fb858dc09cd09c5aea1b1b05065076384d42b3c1a7bb2,3162078584,243266,1,7
2024_25,a34055c3a568b071a92fb858dc09cd09c5aea1b1b05065076384d42b3c1a7bb2,3162078584,243266,2,9
2024_25,a34055c3a568b071a92fb858dc09cd09c5aea1b1b05065076384d42b3c1a7bb2,3162078584,243266,FI,9
2024_25,a34055c3a568b071a92fb858dc09cd09c5aea1b1b05065076384d42b3c1a7bb2,3162078584,243267,1,10
2024_25,a34055c3a568b071a92fb858dc09cd09c5aea1b1b05065076384d42b3c1a7bb2,3162078584,243267,2,9
2024_25,a34055c3a568b071a92fb858dc09cd09c5aea1b1b05065076384d42b3c1a7bb2,3162078584,243267,FI,10
2024_25,a3427b7463ee35c42d2cc4f6aad41c47dce7cefbc57fd83b42d9fcbdd7bac912,3162079993,0486,1,0
2024_25,a3427b7463ee35c42d2cc4f6aad41c47dce7cefbc57fd83b42d9fcbdd7bac912,3162079993,0488,1,0
2024_25,a3427b7463ee35c42d2cc4f6aad41c47dce7cefbc57fd83b42d9fcbdd7bac912,3162079993,0489,1,6
2024_25,a3427b7463ee35c42d2cc4f6aad41c47dce7cefbc57fd83b42d9fcbdd7bac912,3162079993,0489,FI,6
2024_25,a3427b7463ee35c42d2cc4f6aad41c47dce7cefbc57fd83b42d9fcbdd7bac912,3162079993,0490,1,0
2024_25,a3b81a8e3f5ab4ff7632b765c939531370335f253b46bf19546986116389dd18,3162079860,5021,1,9
2024_25,a3b81a8e3f5ab4ff7632b765c939531370335f253b46bf19546986116389dd18,3162079860,5021,FI,5
2024_25,a3b81a8e3f5ab4ff7632b765c939531370335f253b46bf19546986116389dd18,3162079860,5022,1,6
2024_25,a3b81a8e3f5ab4ff7632b765c939531370335f253b46bf19546986116389dd18,3162079860,5022,FI,6
2024_25,a3b81a8e3f5ab4ff7632b765c939531370335f253b46bf19546986116389dd18,3162079860,5023,1,4
2024_25,a3b81a8e3f5ab4ff7632b765c939531370335f253b46bf19546986116389dd18,3162079860,5023,FI,10
2024_25,a3b81a8e3f5ab4ff7632b765c939531370335f253b46bf19546986116389dd18,3162079860,5024,1,10
2024_25,a3b81a8e3f5ab4ff7632b765c939531370335f253b46bf19546986116389dd18,3162079860,5024,FI,9
2024_25,a3b81a8e3f5ab4ff7632b765c939531370335f253b46bf19546986116389dd18,3162079860,5025,1,1
2024_25,a3b81a8e3f5ab4ff7632b765c939531370335f253b46bf19546986116389dd18,3162079860,5025,FI,7
2024_25,a3b81a8e3f5ab4ff7632b765c939531370335f253b46bf19546986116389dd18,3162079860,5026,1,8
2024_25,a3b81a8e3f5ab4ff7632b765c939531370335f253b46bf19546986116389dd18,3162079860,5026,FI,9
2024_25,a3e9e5123bb943f96043cc6dd164c44914120eaaaedd5e82101cd8a1b7a902f8,3162078591,243270,1,9
2024_25,a3e9e5123bb943f96043cc6dd164c44914120eaaaedd5e82101cd8a1b7a902f8,3162078591,243270,FI,8
2024_25,a3e9e5123bb943f96043cc6dd164c44914120eaaaedd5e82101cd8a1b7a902f8,3162078591,243271,1,6
2024_25,a3e9e5123bb943f96043cc6dd164c44914120eaaaedd5e82101cd8a1b7a902f8,3162078591,243271,FI,8
2024_25,a3e9e5123bb943f96043cc6dd164c44914120eaaaedd5e82101cd8a1b7a902f8,3162078591,243601,FI,0
2024_25,a3e9e5123bb943f96043cc6dd164c44914120eaaaedd5e82101cd8a1b7a902f8,3162078591,243602,1,8
2024_25,a3e9e5123bb943f96043cc6dd164c44914120eaaaedd5e82101cd8a1b7a902f8,3162078591,243602,FI,9
2024_25,a3e9e5123bb943f96043cc6dd164c44914120eaaaedd5e82101cd8a1b7a902f8,3162078591,243604,1,4
2024_25,a3e9e5123bb943f96043cc6dd164c44914120eaaaedd5e82101cd8a1b7a902f8,3162078591,243604,FI,7
